2026-05-23 16:12:33,087 | DEBUG    | [PROCESS_BASELINE] RtkBtManServ.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] ReadyForService.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] RtkAudUService64.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] GoodixSessionService.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] UDClientService.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] MsMpEng.exe
2026-05-23 16:12:33,088 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,095 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,095 | DEBUG    | [PROCESS_BASELINE] windhawk.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] wslservice.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] RtkAudUService64.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] TextInputHost.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,097 | DEBUG    | [PROCESS_BASELINE] powershell.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] WUDFHost.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] amdpmfserviceuser.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] windhawk.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] svchost.exe
